2016-11-29 14:40:00:545 B,,3,7,"
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B",$#,2,15474,3089,3100,0,0,0,37,0,240,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3089,3091,3097,3098,3098,3097,3096,3092,3093,3093,3095,3092,3099,3099,3100,3099,3099,3094,3094,3097,3097,3095,3097,3098,3098,3098,3097,3097,3098,3095,3098,3095,3095,3095,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:01:356 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,240,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3089,3091,3097,3098,3098,3097,3096,3092,3093,3093,3095,3092,3099,3099,3100,3099,3099,3094,3094,3097,3097,3095,3097,3098,3098,3098,3097,3097,3098,3095,3098,3095,3095,3095,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:02:168 B,,3,6,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,241,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3091,3090,3091,3098,3098,3098,3097,3096,3092,3093,3093,3095,3092,3100,3100,3100,3099,3098,3095,3095,3097,3097,3095,3097,3097,3098,3098,3098,3097,3098,3095,3098,3095,3095,3095,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:02:979 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3090,3100,0,0,0,37,0,242,0,0,0,3,3094,3094,3093,3092,3091,3090,3090,3091,3090,3091,3097,3098,3098,3097,3096,3093,3093,3093,3095,3092,3099,3100,3100,3100,3099,3095,3094,3096,3097,3095,3097,3098,3098,3098,3097,3097,3098,3095,3098,3095,3095,3095,3095,3094,3095,3090,3090,3091,3091,"3093
"
2016-11-29 14:40:03:791 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,243,0,0,0,3,3094,3094,3093,3092,3092,3090,3089,3092,3090,3091,3097,3098,3098,3096,3097,3093,3093,3092,3095,3092,3099,3100,3100,3100,3099,3095,3095,3096,3096,3095,3097,3098,3097,3098,3098,3098,3098,3095,3099,3096,3095,3096,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:04:602 B,,3,9,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,244,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3090,3091,3097,3098,3098,3097,3096,3093,3093,3093,3095,3092,3099,3099,3100,3099,3099,3095,3095,3097,3097,3095,3096,3098,3097,3098,3098,3097,3098,3095,3099,3095,3095,3095,3095,3094,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:05:414 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,245,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3090,3091,3097,3098,3098,3097,3096,3093,3093,3093,3095,3092,3099,3099,3100,3099,3099,3095,3095,3097,3097,3095,3096,3098,3097,3098,3098,3097,3098,3095,3099,3095,3095,3095,3095,3094,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:06:225 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,245,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3091,3090,3091,3097,3098,3098,3096,3096,3093,3093,3093,3095,3092,3099,3099,3100,3100,3099,3095,3095,3097,3096,3096,3097,3098,3098,3098,3097,3097,3098,3095,3098,3096,3095,3096,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:07:036 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15474,3089,3100,0,0,0,37,0,246,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3090,3091,3097,3098,3098,3097,3096,3093,3093,3093,3095,3092,3099,3100,3100,3100,3099,3095,3095,3097,3096,3095,3097,3098,3098,3098,3098,3097,3098,3095,3099,3096,3095,3095,3095,3095,3095,3090,3091,3090,3091,"3093
"
2016-11-29 14:40:07:848 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,247,0,0,0,3,3094,3094,3093,3092,3091,3090,3090,3092,3090,3092,3097,3098,3099,3097,3097,3093,3093,3093,3096,3092,3099,3100,3100,3099,3099,3095,3095,3097,3097,3096,3097,3097,3098,3098,3097,3098,3099,3095,3099,3096,3095,3095,3095,3094,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:08:659 B,,3,4,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,248,0,0,0,3,3094,3094,3093,3092,3091,3090,3089,3092,3090,3091,3098,3097,3098,3097,3097,3092,3093,3093,3096,3092,3099,3100,3100,3099,3099,3094,3095,3097,3097,3095,3097,3098,3098,3098,3098,3098,3098,3095,3099,3095,3095,3095,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:09:470 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,9284,3089,3100,0,0,0,37,0,249,0,0,0,3,3094,3093,3093,3092,3092,3090,3089,3092,3090,3091,3098,3098,3098,3097,3096,3093,3093,3093,3095,3092,3100,3099,3100,3099,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3098,3098,3098,3095,3099,3095,3095,3095,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:10:281 B,,3,9,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,249,0,0,0,3,3094,3093,3093,3092,3092,3090,3089,3092,3090,3091,3098,3098,3098,3097,3096,3093,3093,3093,3095,3092,3100,3099,3100,3099,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3098,3097,3099,3095,3098,3095,3095,3095,3095,3095,3095,3090,3092,3091,3091,"3093
"
2016-11-29 14:40:11:094 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,250,0,0,0,3,3093,3094,3093,3092,3091,3090,3089,3092,3090,3091,3097,3098,3098,3097,3096,3093,3093,3093,3096,3092,3099,3100,3100,3099,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3097,3098,3095,3099,3095,3095,3096,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:11:904 B,,3,5,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,251,0,0,0,3,3094,3094,3093,3093,3092,3090,3090,3092,3090,3091,3097,3098,3098,3097,3096,3092,3093,3093,3095,3092,3099,3100,3100,3100,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3097,3097,3098,3095,3098,3095,3095,3096,3095,3095,3095,3090,3092,3091,3090,"3093
"
2016-11-29 14:40:12:715 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,252,0,0,0,3,3094,3095,3093,3092,3091,3090,3090,3092,3090,3091,3098,3098,3098,3097,3096,3093,3093,3093,3095,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3097,3098,3098,3095,3099,3095,3095,3095,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:13:527 B,,3,6,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,253,0,0,0,3,3094,3093,3093,3093,3091,3090,3089,3091,3090,3091,3098,3098,3098,3097,3096,3093,3093,3092,3096,3092,3099,3100,3100,3099,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3097,3099,3095,3099,3096,3095,3096,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:14:338 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,253,0,0,0,3,3094,3093,3093,3093,3091,3090,3089,3091,3090,3091,3098,3098,3098,3097,3096,3093,3093,3092,3096,3092,3099,3100,3100,3099,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3097,3099,3095,3099,3096,3095,3096,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:15:149 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,254,0,0,0,3,3094,3094,3093,3092,3091,3090,3090,3092,3090,3091,3097,3098,3098,3098,3096,3092,3093,3092,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3098,3098,3099,3095,3099,3096,3095,3095,3095,3095,3095,3090,3092,3092,3091,"3093
"
2016-11-29 14:40:15:961 B,,3,9,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,255,0,0,0,3,3095,3094,3093,3092,3092,3090,3090,3092,3090,3091,3098,3098,3099,3097,3097,3093,3093,3093,3095,3092,3100,3100,3100,3099,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3098,3097,3098,3095,3099,3096,3095,3096,3095,3095,3095,3091,3091,3092,3091,"3093
"
2016-11-29 14:40:16:772 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,256,0,0,0,3,3094,3094,3093,3092,3092,3090,3089,3092,3090,3090,3097,3098,3098,3097,3096,3093,3093,3093,3096,3092,3100,3100,3100,3100,3099,3094,3095,3097,3097,3096,3097,3098,3098,3098,3098,3097,3098,3095,3099,3095,3095,3096,3095,3095,3095,3091,3092,3092,3091,"3093
"
2016-11-29 14:40:17:584 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3089,3100,0,0,0,37,0,257,0,0,0,3,3094,3094,3093,3092,3092,3090,3089,3092,3090,3091,3097,3098,3099,3097,3097,3093,3093,3093,3096,3092,3099,3100,3100,3100,3099,3095,3095,3096,3097,3096,3097,3098,3098,3098,3098,3098,3099,3096,3099,3096,3095,3096,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:18:393 B,,3,6,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,1546,3090,3094,0,0,0,0,0,258,0,0,0,3,3094,3094,3094,3093,3092,3090,3090,3092,3090,3092,3097,3098,3099,3097,3097,3093,3093,3093,3096,3092,3099,3100,3100,3100,3099,3095,3095,3096,3097,3096,3097,3098,3098,3098,3098,3098,3099,3096,3099,3096,3095,3096,3095,3095,3095,3090,3091,3091,3091,"3093
"
2016-11-29 14:40:19:204 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15476,3090,3100,0,0,0,37,0,258,0,0,0,3,3094,3094,3094,3093,3092,3090,3090,3092,3090,3092,3097,3098,3099,3097,3097,3093,3093,3093,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3095,3097,3098,3098,3098,3098,3098,3099,3095,3098,3096,3095,3096,3095,3095,3096,3090,3092,3091,3091,"3093
"
2016-11-29 14:40:20:015 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15475,3090,3100,0,0,0,37,0,259,0,0,0,3,3094,3094,3094,3092,3091,3090,3090,3092,3090,3091,3097,3098,3098,3097,3097,3093,3093,3093,3095,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3096,3097,3097,3098,3098,3098,3098,3099,3095,3099,3096,3096,3096,3095,3095,3095,3091,3091,3091,3091,"3093
"
2016-11-29 14:40:20:827 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15476,3090,3100,0,0,0,37,0,260,0,0,0,3,3094,3095,3094,3092,3092,3090,3090,3092,3090,3092,3097,3098,3098,3097,3097,3093,3093,3093,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3097,3098,3095,3099,3095,3095,3096,3095,3095,3095,3090,3092,3092,3092,"3093
"
2016-11-29 14:40:21:639 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15476,3090,3100,0,0,0,37,0,261,0,0,0,3,3094,3094,3094,3092,3092,3090,3090,3092,3090,3091,3098,3098,3099,3097,3097,3092,3093,3093,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3098,3099,3096,3099,3096,3095,3096,3096,3095,3095,3091,3092,3092,3091,"3093
"
2016-11-29 14:40:22:450 B,,3,8,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,12383,3090,3100,0,0,0,37,0,262,0,0,0,3,3094,3095,3094,3092,3091,3090,3090,3092,3091,3092,3098,3098,3099,3098,3097,3093,3094,3093,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3098,3098,3095,3099,3096,3095,3096,3096,3095,3095,3091,3092,3092,3091,"3093
"
2016-11-29 14:40:23:261 B,,3,7,"
$#",2,0,0,0,35,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,36,	 B,$#,2,15476,3090,3100,0,0,0,37,0,262,0,0,0,3,3094,3095,3094,3092,3091,3090,3090,3092,3091,3092,3098,3098,3099,3098,3097,3093,3094,3093,3096,3092,3100,3100,3100,3100,3099,3095,3095,3097,3097,3096,3097,3098,3098,3098,3098,3098,3098,3095,3099,3096,3095,3096,3095,3095,3095,3090,3092,3091,3091,"3093
"
